Cd_Exercicio,Cd_Orgao,Sigla_Orgao,papa,Cd_Despesa,Vl_Orcado_Ano,Vl_Reduzido,Vl_Congelado,Disponivel,Vl_EmpenhadoLiquido,Vl_Liquidado,Vl_Pago
2019,42,SUB-PJ    ,Atividades,33903300,122000,63837,63837,58163,58163,"6008,68","5511,05"
2019,42,SUB-PJ    ,Atividades,33903600,1000,1000,1000,0,0,0,0
2019,42,SUB-PJ    ,Atividades,33903700,1000,1000,1000,0,0,0,0
2019,42,SUB-PJ    ,Atividades,33903900,1676118,"917899,4","969805,15","1303960,71","1261944,11",1044846,"1023544,67"
2019,42,SUB-PJ    ,Auxílios,33904600,1356000,0,0,"1399868,59","1399868,59","1399868,59","1399868,59"
2019,42,SUB-PJ    ,Atividades,33904700,1000,1000,1000,0,0,0,0
2019,42,SUB-PJ    ,Auxílios,33904900,115000,0,0,115000,"113282,11","113282,11","113282,11"
2019,42,SUB-PJ    ,Atividades,33914700,0,0,0,"38864,4","38864,4","38864,4","38864,4"
2019,42,SUB-PJ    ,Atividades,44905200,1000,1000,1000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,1000,1000,1000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44915100,0,0,0,411534,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,1000,1000,1000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,120000,120000,120000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,30000,30000,30000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,3001000,3001000,"3001001,38","1279914,43",0,0,0
2019,42,SUB-PJ    ,Projetos,44905100,1647000,194000,"2641523,19","8194178,52","5784075,05","559265,9","559265,9"
2019,42,SUB-PJ    ,Projetos,44903900,1050000,1050000,1050000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,90000,90000,90000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,200000,200000,200000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,100000,100000,100000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,100000,100000,100000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,44903900,100000,100000,100000,0,0,0,0
2019,42,SUB-PJ    ,Atividades,33903900,561000,524820,329725,0,0,0,0
2019,42,SUB-PJ    ,Atividades,33903900,3538000,0,"1851273,15","4197839,09","4197839,08","3669887,95","3474937,99"
2019,42,SUB-PJ    ,Projetos,44905100,150000,150000,150000,0,0,0,0
2019,42,SUB-PJ    ,Atividades,33903000,250000,0,"145761,21","406426,79","323426,79","258314,99","258314,99"
2019,42,SUB-PJ    ,Atividades,33903900,6000000,1864429,3270337,4135571,"4039801,04","3249166,97","3084469,43"
2019,42,SUB-PJ    ,Atividades,33903900,6820000,74315,"3571176,6","7710488,1","7689743,37","5757929,82","5659529,82"
2019,42,SUB-PJ    ,Projetos,33903900,30000,30000,30000,0,0,0,0
2019,42,SUB-PJ    ,Projetos,33903900,30000,30000,30000,0,0,0,0
2019,43,SUB-FB    ,Atividades,33903000,1210,588,1210,0,0,0,0
2019,43,SUB-FB    ,Atividades,33903900,1210,588,1210,0,0,0,0
2019,43,SUB-FB    ,Atividades,33904000,124827,"87805,37",60730,"37021,63","37021,63","30485,49","27900,4"
2019,43,SUB-FB    ,Atividades,44904000,0,0,0,"89418,46",0,0,0
2019,43,SUB-FB    ,Atividades,33903900,201210,200558,201210,0,0,0,0
2019,43,SUB-FB    ,Pessoal,31901100,370891,0,0,"413339,77","405883,99","405883,74","405881,48"
2019,43,SUB-FB    ,Pessoal,31901300,74178,0,0,"87335,24","85813,64","85340,8","73480,3"
2019,43,SUB-FB    ,Atividades,33903000,12379,12369,10525,0,0,0,0
2019,43,SUB-FB    ,Atividades,33903600,69599,33861,"34517,31","59081,69","59081,69","53786,66","53740,74"
2019,43,SUB-FB    ,Atividades,33903900,400594,194896,"201157,2","346436,8","346436,8","255470,84","254682,1"
2019,43,SUB-FB    ,Auxílios,33904600,9894,"374,8",0,"57344,4","48936,3","48090,14","48090,14"
2019,43,SUB-FB    ,Auxílios,33904900,1787,0,0,1787,"1588,98","1588,98","1588,98"
2019,43,SUB-FB    ,Atividades,33909200,0,0,"374,8","374,8","374,8","374,8",0
2019,43,SUB-FB    ,Atividades,44905200,9168,9168,4460,0,0,0,0
2019,43,SUB-FB    ,Pessoal,31901100,12314334,600000,0,12638734,"12507912,55","12507912,55","12507912,55"
2019,43,SUB-FB    ,Atividades,33903000,300000,145955,"150226,95","149773,05","149773,05","136605,15","127378,15"
2019,43,SUB-FB    ,Atividades,33903300,219940,143680,107004,76260,76260,"62325,65","47559,7"
2019,43,SUB-FB    ,Atividades,33903700,200000,"171069,06",97303,"39930,94","39930,94","39930,94","39930,94"
2019,43,SUB-FB    ,Atividades,33903900,1500000,729777,"730858,89","1391871,13","1295659,27","1109091,55","1075540,52"
2019,43,SUB-FB    ,Auxílios,33904600,1560672,0,0,"1625367,05","1625367,05","1625367,05","1625367,05"
2019,43,SUB-FB    ,Auxílios,33904900,139645,0,0,"178520,02","173939,5","173939,5","173939,5"
2019,43,SUB-FB    ,Atividades,44905200,200000,"159646,09","97372,46","40284,45","32622,38","29782,38","27482,38"
2019,43,SUB-FB    ,Projetos,44903900,59200,59200,59200,0,0,0,0
2019,43,SUB-FB    ,Projetos,44903900,100000,100000,100000,0,0,0,0
2019,43,SUB-FB    ,Projetos,44903900,100000,100000,100000,0,0,0,0
2019,43,SUB-FB    ,Projetos,44903900,50000,50000,50000,0,0,0,0
2019,43,SUB-FB    ,Projetos,44903900,1538000,1538000,"1538458,53","1003541,47","1000989,85","229645,93","229645,93"
2019,43,SUB-FB    ,Projetos,44905100,350800,350800,"361711,67","3271778,03","2679396,81","258709,17","80492,27"
2019,43,SUB-FB    ,Projetos,44903900,50000,50000,50000,0,0,0,0
2019,43,SUB-FB    ,Projetos,44903900,100000,0,100000,281818,0,0,0
2019,43,SUB-FB    ,Projetos,44903900,85000,0,"85301,27","84698,73","81340,41",0,0
2019,43,SUB-FB    ,Projetos,44905100,300000,300000,600000,0,0,0,0
2019,43,SUB-FB    ,Projetos,44903900,50000,0,"62114,87","37885,13","37885,13","37865,76","37865,76"
2019,43,SUB-FB    ,Projetos,44903900,60000,0,"71215,07","48784,93","48784,93","48780,08","48780,08"
2019,43,SUB-FB    ,Projetos,44903900,650000,0,"663129,89","636870,11","634473,82",0,0
2019,43,SUB-FB    ,Projetos,44903900,300000,0,"358305,8","241694,2","241694,2","31090,3","31090,3"
2019,43,SUB-FB    ,Projetos,44905200,30000,30000,30000,0,0,0,0
2019,43,SUB-FB    ,Atividades,33903900,108900,52981,52981,55919,0,0,0
2019,43,SUB-FB    ,Atividades,33903900,5524506,"2327630,68",2687773,"3957918,2","3957918,2","3266649,29","3266649,29"
2019,43,SUB-FB    ,Projetos,44905100,952000,952000,952000,0,0,0,0
2019,43,SUB-FB    ,Atividades,33903000,644500,313561,"315592,05","338907,95","334960,55","318935,15","318935,15"
2019,43,SUB-FB    ,Atividades,33903900,3994577,"1082757,96","1943765,2","3507756,48","3507656,23","3004924,41","2431252,06"
2019,43,SUB-FB    ,Atividades,33903900,6803691,"899658,11","3402977,15","6352041,1","6352041,1","5382209,36","5382209,36"
2019,44,SUB-CV    ,Atividades,33903000,5000,2746,5000,0,0,0,0
2019,44,SUB-CV    ,Atividades,33903900,3000,1648,3000,0,0,0,0
2019,44,SUB-CV    ,Atividades,33904000,17000,"16749,83","13093,42","13495,75","13495,75","9395,9","9395,9"
2019,44,SUB-CV    ,Atividades,33903900,1000,1000,1000,363000,363000,328000,328000
2019,44,SUB-CV    ,Pessoal,31901100,221000,10000,0,211000,"207184,1","206954,15","206954,15"
2019,44,SUB-CV    ,Pessoal,31901300,41000,0,0,"41450,38","41436,81","38537,81","38537,81"
2019,44,SUB-CV    ,Atividades,33903000,7287,5033,"5091,73","2195,27",2040,0,0
2019,44,SUB-CV    ,Atividades,33903600,52000,28568,30140,49860,49860,49860,49860
2019,44,SUB-CV    ,Atividades,33903900,279844,"229421,8","237991,01","98201,19","98201,19","79743,97","79743,97"
2019,44,SUB-CV    ,Auxílios,33904600,25000,0,0,25000,"23509,88","23274,32","23274,32"
2019,44,SUB-CV    ,Atividades,33914700,0,0,0,"3651,8","3651,8","3651,8","3651,8"
2019,44,SUB-CV    ,Atividades,44905200,5397,5397,"5620,12","1826,88","1826,88","1826,88","1826,88"
2019,44,SUB-CV    ,Pessoal,31901100,8162220,600000,0,7562220,"7408704,35","7408704,35","7408704,35"
2019,44,SUB-CV    ,Atividades,33903000,134076,73659,"84114,02","49961,98","49961,98","47061,98","47061,98"
2019,44,SUB-CV    ,Atividades,33903300,141696,77846,"79465,91","79230,09","75686,33","57432,71","46266,05"
2019,44,SUB-CV    ,Atividades,33903700,211060,"246730,65",115953,"72329,35","55029,35","22817,7","22817,7"
2019,44,SUB-CV    ,Atividades,33903900,1254493,689204,"689384,69","791108,31","710901,4","528950,48","528950,48"
2019,44,SUB-CV    ,Auxílios,33904600,888147,0,0,"906636,96","899907,7","899907,7","899907,7"
2019,44,SUB-CV    ,Auxílios,33904900,41853,0,0,41853,"37481,74","37481,74","37481,74"
2019,44,SUB-CV    ,Atividades,44905200,50000,27469,"41579,5","146608,98",143513,21400,21400
2019,44,SUB-CV    ,Projetos,44903900,1000,1000,1000,0,0,0,0
2019,44,SUB-CV    ,Projetos,44903900,1000,1000,1000,0,0,0,0
2019,44,SUB-CV    ,Projetos,44903900,2650000,2830000,"2733800,66","649705,96","569766,48",0,0
2019,44,SUB-CV    ,Projetos,44905100,97000,97000,"180705,43","1234294,57","794353,44",0,0
2019,44,SUB-CV    ,Projetos,44903900,165000,165000,165000,0,0,0,0
2019,44,SUB-CV    ,Projetos,44903900,50000,0,"65213,31","34786,69","34779,14","34779,14","34779,14"
2019,44,SUB-CV    ,Projetos,44903900,100000,0,"100000,57","99999,43","76354,2",0,0
2019,44,SUB-CV    ,Projetos,44903900,200000,100000,200000,0,0,0,0
2019,44,SUB-CV    ,Projetos,44903900,50000,0,50000,50000,50000,50000,50000
2019,44,SUB-CV    ,Projetos,44903900,150000,0,"185625,13","114374,87","114374,87",0,0
2019,44,SUB-CV    ,Projetos,44903900,30000,50000,"31411,43","28588,57","28588,51","28588,51","28588,51"
2019,44,SUB-CV    ,Projetos,44903900,80000,0,"102558,82","57441,18","57441,18",0,0
2019,44,SUB-CV    ,Projetos,44903900,40000,0,80000,0,0,0,0
2019,44,SUB-CV    ,Projetos,44903900,30000,0,60000,0,0,0,0
2019,44,SUB-CV    ,Atividades,33903900,1000,0,1000,0,0,0,0
2019,44,SUB-CV    ,Atividades,33903900,4000000,"432047,74","2214487,44","4522190,89","4522190,89","3525448,64","3525448,64"
2019,44,SUB-CV    ,Projetos,44903900,1000,0,1000,0,0,0,0
2019,44,SUB-CV    ,Atividades,33903000,200000,109877,"191654,7","364959,72","347932,33","130481,17","126641,17"
2019,44,SUB-CV    ,Atividades,33903900,3000000,"2677562,27",1648165,"1647263,57","1647263,57","1436408,66","1436408,66"
2019,44,SUB-CV    ,Atividades,33903900,4584001,"639897,51",2598397,"5789879,41","5717754,56","4403433,32","4403433,32"
2019,45,SUB-ST    ,Atividades,33903900,1000,1000,1000,0,0,0,0
2019,45,SUB-ST    ,Atividades,33903000,20000,10922,"5209,35","9077,65","7881,75","7881,75","7881,75"
2019,45,SUB-ST    ,Atividades,33904000,88348,"28387,79","24469,94","88503,27","87505,2","63041,7","63041,7"
2019,45,SUB-ST    ,Atividades,44905200,25000,6512,"6638,34","28074,66","28074,66","23224,66","21334,66"
2019,45,SUB-ST    ,Atividades,33903900,1000,1000,1000,0,0,0,0
2019,45,SUB-ST    ,Pessoal,31901100,207711,0,0,"207933,6","201384,04","201384,04","201384,04"
2019,45,SUB-ST    ,Pessoal,31901300,41542,0,0,"41586,52","40276,69","40276,69","40276,69"
2019,45,SUB-ST    ,Atividades,33903000,6933,3235,"3797,04","3135,96","3135,96","3135,96","3135,96"
2019,45,SUB-ST    ,Atividades,33903900,249932,235048,235052,14880,"14871,75","10871,72","10871,72"
2019,45,SUB-ST    ,Auxílios,33904600,24500,0,0,24500,"23044,94","23044,94","23044,94"
2019,45,SUB-ST    ,Auxílios,33904900,3200,0,0,3200,"2778,18","2778,18","2778,18"
2019,45,SUB-ST    ,Atividades,44905200,5134,5134,5134,0,0,0,0
2019,45,SUB-ST    ,Pessoal,31901100,13123707,900000,0,13338107,"13178003,97","13178003,97","13178003,97"
2019,45,SUB-ST    ,Pessoal,31919200,0,0,0,"28843,79","28843,79","28843,79","28843,79"
2019,45,SUB-ST    ,Atividades,33903000,99000,25787,"30189,9","98810,1","97964,89","77847,35","77847,35"
2019,45,SUB-ST    ,Atividades,33903300,158238,83687,"41218,33","74550,67","74550,67","42469,24","36267,7"
2019,45,SUB-ST    ,Atividades,33903900,2993620,829787,"779853,3","3289516,7","3187391,7","2513628,74","2512627,02"
2019,45,SUB-ST    ,Auxílios,33904600,1329300,0,0,"1503573,41","1500529,61","1500529,61","1500529,61"
2019,45,SUB-ST    ,Auxílios,33904900,215000,0,0,215000,"146817,92","146817,92","146817,92"
2019,45,SUB-ST    ,Atividades,44905200,10000,2604,"4725,41","45274,59","45274,59","45274,59","45274,59"
2019,45,SUB-ST    ,Projetos,44903900,171500,171500,171500,0,0,0,0
2019,45,SUB-ST    ,Projetos,44903900,150000,150000,220000,0,0,0,0
2019,45,SUB-ST    ,Projetos,44903900,50000,0,100000,0,0,0,0
2019,45,SUB-ST    ,Projetos,44903900,5632500,5632500,"5752516,08","79983,92","29984,35",0,0
2019,45,SUB-ST    ,Projetos,44905100,1000,1000,"1007,71","16118,71","16118,71",0,0
2019,45,SUB-ST    ,Projetos,44903900,50000,50000,50000,0,0,0,0
2019,45,SUB-ST    ,Projetos,44903900,30000,0,"32523,1","27476,9","27476,9",0,0
2019,45,SUB-ST    ,Projetos,44903900,30000,30000,30000,0,0,0,0
2019,45,SUB-ST    ,Projetos,44903900,30000,0,"32604,37","27395,63","27395,63",0,0
2019,45,SUB-ST    ,Projetos,44903900,30000,30000,65000,0,0,0,0
2019,45,SUB-ST    ,Projetos,44903900,30000,30000,30000,0,0,0,0
2019,45,SUB-ST    ,Atividades,33903000,15000,3907,"4021,36","10978,64","10978,64","10978,64","10978,64"
2019,45,SUB-ST    ,Atividades,33903900,8118,2114,"9379,56","127738,44","127738,44","7447,46","7447,46"
2019,45,SUB-ST    ,Atividades,33903900,3905189,0,"1108037,46","6502378,81","6478824,24","5747169,66","5747169,66"
2019,45,SUB-ST    ,Projetos,44903900,395000,395000,395000,0,0,0,0
2019,45,SUB-ST    ,Atividades,33903000,200655,0,"114670,89","205984,11","205984,11","205234,11","205234,11"
2019,45,SUB-ST    ,Atividades,33903900,4715851,"2792492,02","1493601,74","3142232,44","3140980,49","2945884,64","2945884,64"
2019,45,SUB-ST    ,Atividades,33903900,2825645,"126859,42","801934,38","4317318,2","4316808,06","3467186,15","3467186,15"
2019,46,SUB-JT    ,Atividades,33903000,2500,551,2500,0,0,0,0
2019,46,SUB-JT    ,Atividades,33903900,6500,1435,6500,0,0,0,0
2019,46,SUB-JT    ,Atividades,44905200,1000,1000,1000,0,0,0,0
2019,46,SUB-JT    ,Atividades,33904000,50000,11038,"11969,89","38030,11","27251,39","20853,3","20553,3"
2019,46,SUB-JT    ,Projetos,44905100,1000,1000,1000,0,0,0,0
2019,46,SUB-JT    ,Projetos,44905200,1000,1000,1000,0,0,0,0
2019,46,SUB-JT    ,Atividades,33903900,1000,1000,1000,0,0,0,0
2019,46,SUB-JT    ,Pessoal,31901100,390000,0,0,"411225,89","411174,9","411174,9","411174,9"
2019,46,SUB-JT    ,Pessoal,31901300,76000,0,0,"82245,05","82234,7","82234,7","82234,7"
2019,46,SUB-JT    ,Atividades,33903000,12961,11402,12961,0,0,0,0
2019,46,SUB-JT    ,Atividades,33903900,232530,177984,"200143,36","32386,64","32386,64","25221,75","25221,75"
2019,46,SUB-JT    ,Auxílios,33904600,48000,0,0,48000,"47268,67","47268,67","47268,67"
2019,46,SUB-JT    ,Atividades,44905200,9599,9599,9599,0,0,0,0
2019,46,SUB-JT    ,Pessoal,31901100,12596154,1000000,0,11596154,"11298782,24","11298782,24","11298782,24"
2019,46,SUB-JT    ,Atividades,33903000,100000,"22737,53","30425,57","68913,9","55641,31","50198,08","48531,03"
2019,46,SUB-JT    ,Atividades,33903300,94000,20753,21233,75767,"73502,99","60531,15","47785,24"
2019,46,SUB-JT    ,Atividades,33903600,290000,64026,64026,290974,290974,"283093,07","283093,07"
2019,46,SUB-JT    ,Atividades,33903900,1500000,348169,"373698,63","1109301,37","1109301,37","873134,15",856841
2019,46,SUB-JT    ,Auxílios,33904600,1476000,0,0,1476000,"1326283,24","1326283,24","1326283,24"
2019,46,SUB-JT    ,Atividades,33904700,10000,2207,10000,0,0,0,0
2019,46,SUB-JT    ,Auxílios,33904900,180000,0,0,180000,"157867,22","157867,22","157867,22"
2019,46,SUB-JT    ,Atividades,44905200,1000,1000,"1321,53",339,339,339,339
2019,46,SUB-JT    ,Projetos,44903900,1000,1000,1000,0,0,0,0
2019,46,SUB-JT    ,Projetos,44903900,1000,1000,1000,0,0,0,0
2019,46,SUB-JT    ,Projetos,44903900,4078646,4078646,"4110926,39","1380295,74","1332457,66","333834,29","333834,29"
2019,46,SUB-JT    ,Projetos,44905100,498000,748000,"500503,22","47496,78","47496,78",0,0
2019,46,SUB-JT    ,Projetos,44909200,0,0,"0,04","301063,22","301063,22","301063,22","301063,22"
2019,46,SUB-JT    ,Projetos,44903900,30000,30000,30000,0,0,0,0
2019,46,SUB-JT    ,Projetos,44903900,30000,0,"30273,19","29726,81","29726,81",0,0
2019,46,SUB-JT    ,Projetos,44905100,50000,50000,100000,0,0,0,0
2019,46,SUB-JT    ,Atividades,33903900,1000,1000,1000,0,0,0,0
2019,46,SUB-JT    ,Atividades,33903900,3330875,"768357,7","772987,96","4860947,99","4860947,99","4117251,93","3915830,52"
2019,46,SUB-JT    ,Projetos,44903900,100000,100000,100000,0,0,0,0
2019,46,SUB-JT    ,Atividades,33903000,300000,0,"68417,24","231582,76","225928,33","219255,8","219255,8"
2019,46,SUB-JT    ,Atividades,33903900,3490742,"2379768,65","839014,13","3243266,21","3234032,21","2630464,06","2630464,06"
2019,46,SUB-JT    ,Atividades,33903900,3030875,"146415,2","670933,9","3861338,58","3861338,58","3421268,54","3200856,35"
2019,47,SUB-MG    ,Atividades,33903000,5000,1297,5000,0,0,0,0
2019,47,SUB-MG    ,Atividades,33903900,20000,5191,20000,0,0,0,0
2019,47,SUB-MG    ,Atividades,44905200,5000,1297,5000,0,0,0,0
2019,47,SUB-MG    ,Atividades,33904000,55930,14519,14519,83411,"76833,63","42367,79","42367,79"
2019,47,SUB-MG    ,Atividades,44905200,5000,1297,5000,0,0,0,0
2019,47,SUB-MG    ,Projetos,44905100,1000,1000,1000,0,0,0,0
2019,47,SUB-MG    ,Projetos,44905200,1000,1000,1000,0,0,0,0
2019,47,SUB-MG    ,Atividades,33903900,50000,12979,50000,0,0,0,0
2019,47,SUB-MG    ,Pessoal,31901100,205655,0,0,"205922,12","205800,01","205800,01","205800,01"
2019,47,SUB-MG    ,Pessoal,31901300,41131,0,0,"41184,42","41165,28","41159,99","41159,99"
2019,47,SUB-MG    ,Atividades,33903000,6864,1781,1781,5083,0,0,0
2019,47,SUB-MG    ,Atividades,33903900,199365,110534,"92790,8","66574,2","66574,2","59817,97","59817,97"
2019,47,SUB-MG    ,Auxílios,33904600,25899,0,0,25899,"23675,82","23675,82","23675,82"
2019,47,SUB-MG    ,Atividades,44905200,5084,1319,5084,0,0,0,0
2019,47,SUB-MG    ,Pessoal,31901100,11963131,800000,0,11163131,"11034339,66","11034339,66","11034339,66"
2019,47,SUB-MG    ,Atividades,33903000,100000,25959,"73663,94","26336,06","26336,06","26336,06","24956,76"
2019,47,SUB-MG    ,Atividades,33903300,59041,15326,19385,39656,39557,"5628,16","4873,8"
2019,47,SUB-MG    ,Atividades,33903900,2400000,623029,623029,1816971,"1816696,11","1602266,04","1602266,04"
2019,47,SUB-MG    ,Auxílios,33904600,1180720,0,0,"1227819,55","1227819,55","1227819,55","1227819,55"
2019,47,SUB-MG    ,Auxílios,33904900,201381,0,0,201381,"178854,96","178854,96","178854,96"
2019,47,SUB-MG    ,Atividades,44905200,20000,5191,"14102,1","5897,9","5897,9","5897,9","5897,9"
2019,47,SUB-MG    ,Projetos,44905100,500000,500000,500000,0,0,0,0
2019,47,SUB-MG    ,Projetos,44903900,5031259,5031259,"5031645,13","999613,87","999306,69","254610,85","254610,85"
2019,47,SUB-MG    ,Projetos,44905100,1000,1000,"36930,26","1584069,74","1582019,92",0,0
2019,47,SUB-MG    ,Projetos,44903900,50000,50000,50000,0,0,0,0
2019,47,SUB-MG    ,Projetos,44903900,50000,50000,50000,0,0,0,0
2019,47,SUB-MG    ,Atividades,33903900,50000,12979,50000,0,0,0,0
2019,47,SUB-MG    ,Atividades,33903900,2579932,0,"692789,59","4563386,08","4552351,01","3772297,01","3772297,01"
2019,47,SUB-MG    ,Projetos,44905100,150000,150000,150000,0,0,0,0
2019,47,SUB-MG    ,Projetos,44903900,400000,400000,400000,0,0,0,0
2019,47,SUB-MG    ,Atividades,33903000,600000,80000,"406666,93","403333,07","401563,84","399756,84","399756,84"
2019,47,SUB-MG    ,Atividades,33903900,3636155,"677472,22","1336432,64","3552336,21","3490854,63","2976292,14","2976292,14"
2019,47,SUB-MG    ,Atividades,33903900,2699112,"572898,56","869487,66","3423390,54","3423390,54","3006104,36","3006104,36"
2019,48,SUB-LA    ,Atividades,33903000,1000,1000,1000,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903900,1000,1000,1000,0,0,0,0
2019,48,SUB-LA    ,Atividades,44905200,1000,1000,1000,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903000,20000,"11068,49","7540,49","15268,02","15268,02","15268,02","15268,02"
2019,48,SUB-LA    ,Atividades,33904000,124500,"133345,83",39698,"49904,17","49904,17","43414,49","43317,29"
2019,48,SUB-LA    ,Atividades,44905200,10000,3188,"7100,42","163898,81","163898,81","163898,81","19901,06"
2019,48,SUB-LA    ,Projetos,33903900,50000,50000,50000,0,0,0,0
2019,48,SUB-LA    ,Projetos,33903900,100000,100000,100000,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903900,40000,40000,40000,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903900,80000,80000,80000,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903900,1000,84700,1002,1067270,977270,607955,607955
2019,48,SUB-LA    ,Pessoal,31901100,225000,"8354,97",0,"216645,03","202644,76","200254,84","200254,84"
2019,48,SUB-LA    ,Pessoal,31901300,45000,0,0,45000,"40455,66","40075,26","40075,26"
2019,48,SUB-LA    ,Atividades,33903000,7510,5466,"5636,14","4873,86","4873,86","3714,02","3496,42"
2019,48,SUB-LA    ,Atividades,33903900,288389,"226929,34",213123,"79459,66","79459,66","67000,08","67000,08"
2019,48,SUB-LA    ,Auxílios,33904600,24352,0,0,24352,"23592,85","22954,85","22954,85"
2019,48,SUB-LA    ,Atividades,44905200,5562,1773,1913,3649,3649,3649,3649
2019,48,SUB-LA    ,Pessoal,31901100,12904199,700000,0,12351299,"12193540,09","12193540,09","12193540,09"
2019,48,SUB-LA    ,Atividades,33901400,1000,1000,1000,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903000,80502,25669,"27336,22","82755,7","79527,97","57155,97","57155,97"
2019,48,SUB-LA    ,Atividades,33903300,182800,"63121,16",59682,"118284,84","118284,84","78835,6","65333,74"
2019,48,SUB-LA    ,Atividades,33903900,1980000,631353,"631353,03","1479053,01","1476771,57","1233208,44","1181055,72"
2019,48,SUB-LA    ,Auxílios,33904600,1354587,0,0,"1505844,63","1496131,04","1496131,04","1496131,04"
2019,48,SUB-LA    ,Auxílios,33904900,121061,0,0,"127743,31","125073,95","125073,95","125073,95"
2019,48,SUB-LA    ,Atividades,33909200,0,0,0,"79820,63","79820,63","79820,63","79820,63"
2019,48,SUB-LA    ,Atividades,44905200,35000,101160,"11389,41","124610,59","124542,88","13199,98","13199,98"
2019,48,SUB-LA    ,Projetos,44903900,1000,1000,"1431,57","242050,43","149568,43",0,0
2019,48,SUB-LA    ,Projetos,44903000,0,0,0,41380,41380,41380,41380
2019,48,SUB-LA    ,Projetos,44903900,6267000,"5681246,41","6861156,09","3785663,86","3058057,99","908306,31","908306,31"
2019,48,SUB-LA    ,Projetos,44905100,1000,201000,"9782,04","1697168,22","822232,99","95408,6","95408,6"
2019,48,SUB-LA    ,Projetos,44909200,0,0,"56,06","824038,16","824038,16","824038,16","462029,85"
2019,48,SUB-LA    ,Projetos,44903900,970000,920000,970000,0,0,0,0
2019,48,SUB-LA    ,Projetos,44903900,300000,300000,300000,0,0,0,0
2019,48,SUB-LA    ,Projetos,44903900,250000,250000,250000,0,0,0,0
2019,48,SUB-LA    ,Projetos,44903900,30000,30000,30000,0,0,0,0
2019,48,SUB-LA    ,Projetos,44903900,30000,30000,30000,0,0,0,0
2019,48,SUB-LA    ,Projetos,44905100,0,0,"368,93","29631,07","29631,07",0,0
2019,48,SUB-LA    ,Projetos,44903900,50000,50000,50000,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903900,176670,176670,56333,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903900,6253591,0,"1994767,37","7648096,63","7488096,63","5056855,8","5056855,8"
2019,48,SUB-LA    ,Atividades,33909200,0,0,0,"922348,07","922348,07","922348,07",0
2019,48,SUB-LA    ,Projetos,44903900,1000,0,1000,0,0,0,0
2019,48,SUB-LA    ,Atividades,33903000,365000,116385,"140891,79","224108,21","218973,21","113398,57","113398,57"
2019,48,SUB-LA    ,Atividades,33903900,5016856,"3604780,05","1715373,78","4206858,35","4116839,82","3560333,65","3555765,52"
2019,48,SUB-LA    ,Atividades,33909200,0,0,0,"210526,47","103555,92","103555,92",0
2019,48,SUB-LA    ,Atividades,33903900,3225807,0,1028598,"4396861,26","4396587,63","3779944,51","3779944,51"
2019,49,SUB-SE    ,Atividades,33903900,1000,1000,1000,0,0,0,0
2019,49,SUB-SE    ,Atividades,33903000,1000,1000,1000,0,0,0,0
2019,49,SUB-SE    ,Atividades,33904000,400000,67793,"62307,86","325692,14","325556,49","278626,66","278626,66"
2019,49,SUB-SE    ,Atividades,44905200,0,58000,"71,24","371023,76","371023,76","240980,35","60982,6"
2019,49,SUB-SE    ,Atividades,33903900,1000,1000,1000,0,0,0,0
2019,49,SUB-SE    ,Pessoal,31901100,475027,50000,0,425027,"408813,01","408813,01","408811,1"
2019,49,SUB-SE    ,Pessoal,31901300,95004,0,0,95004,"81762,29","81762,29","81762,29"
2019,49,SUB-SE    ,Atividades,33903000,15855,14564,"14797,97","1057,03","1057,03","1057,03","1057,03"
2019,49,SUB-SE    ,Atividades,33903600,58393,8144,"8623,58","57769,42","57769,42","53702,59","53702,59"
2019,49,SUB-SE    ,Atividades,33903900,422866,230978,"231151,33","204508,67","204508,65","180459,18","180459,18"
2019,49,SUB-SE    ,Auxílios,33904600,51047,0,0,51047,"46648,47","46472,69","46472,69"
2019,49,SUB-SE    ,Auxílios,33904900,8142,0,0,8142,"5383,64","5383,64","5383,64"
2019,49,SUB-SE    ,Atividades,44905200,11742,11742,11742,0,0,0,0
2019,49,SUB-SE    ,Pessoal,31901100,19136969,1500000,0,18959969,"18587369,21","18587369,21","18587369,21"
2019,49,SUB-SE    ,Atividades,33901400,1000,1000,1000,0,0,0,0
