DataInicial,DataFinal,Cd_AnoExecucao,Cd_Exercicio,Administracao,Cd_Orgao,Sigla_Orgao,Ds_Orgao,Cd_Unidade,Ds_Unidade,Cd_Funcao,Ds_Funcao,Cd_SubFuncao,Ds_SubFuncao,Cd_Programa,Ds_Programa,PA,papa,ProjetoAtividade,Ds_Projeto_Atividade,Cd_Despesa,Ds_Despesa,Categoria_Despesa,Ds_Categoria,Grupo_Despesa,Ds_Grupo,Cd_Modalidade,Ds_Modalidade,Cd_Elemento,Cd_Fonte,Ds_Fonte,Cd_Nro_Emenda_Dotacao,Vl_Orcado_Ano,Vl_Suplementado,Vl_Reduzido,Vl_SuplementadoLiquido,Vl_SuplementadoEmTramitacao,Vl_ReduzidoEmTramitacao,Vl_Orcado_Atualizado,Vl_Congelado,Vl_Descongelado,Vl_CongeladoLiquido,Disponivel,Vl_ReservadoLiquido,Vl_EmpenhadoLiquido,Vl_Liquidado,Vl_Pago,DataExtracao
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,Ações e serviços da saúde,Projetos,Projetos,1719,Construção de CERPA - Centro Especializados em Reabilitação aos Portadores de Alzheirmer,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,2212,2000000,0,0,0,0,0,2000000,2000000,0,2000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,Ações e serviços da saúde,Projetos,Projetos,1720,Implantação de Serviços Especializados em Reabilitação aos Portadores de Alzheimer,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,2213,500000,0,0,0,0,0,500000,500000,0,500000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,301,Atenção Básica,3003,Ações e serviços da saúde,Projetos,Projetos,3010,Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,,249104091,0,0,0,0,0,249104091,249104091,0,249104091,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,10,Saúde,304,Vigilância Sanitária,3003,Ações e serviços da saúde,Projetos,Projetos,1312,Criação do Hospital Veterinário Gratuito na Zona Sul,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,,2000000,0,0,0,0,0,2000000,2000000,0,2000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,12,Educação,361,Ensino Fundamental,3010,Desenvolvimento e manutenção da educação,Projetos,Projetos,1258,Construção do CEU Cidade Ademar,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,,30000000,0,30000000,-30000000,0,0,0,30000000,30000000,0,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,12,Educação,361,Ensino Fundamental,3010,Desenvolvimento e manutenção da educação,Projetos,Projetos,3011,Projetos de Educação Oriundos de Recursos de Desestatizações e Parcerias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,,220000000,0,0,0,0,0,220000000,220000000,0,220000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,5187,Recuperação e Reforço de Obras de Arte Especiais - OAE - Programa de Metas 3.c,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,43890000,0,0,0,0,0,43890000,"41017906,7",0,"41017906,7","2872093,3",0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,5287,Inspeção de Obras de Artes Especiais - OAE - Programa de Metas 3.b,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,8,Tesouro Municipal - Recursos Vinculados,,81210000,0,0,0,0,0,81210000,"78447437,84",0,"78447437,84","2762562,16","2762562,16","2762562,16",0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,5417,Projetos de Mobilidade Urbana Oriundos de Recursos de Desestatizações e Parcerias,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,8,Tesouro Municipal - Recursos Vinculados,,0,"61180284,67",0,"61180284,67",0,0,"61180284,67",0,0,0,"61180284,67","38533975,29","38533975,29","3927816,54","2651153,22",2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,5417,Projetos de Mobilidade Urbana Oriundos de Recursos de Desestatizações e Parcerias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,186530000,0,"128677006,67","-128677006,67",0,0,"57852993,33",186530000,"164062187,67","22467812,33",35385181,35385181,35385181,"14322495,75","14322495,75",2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,451,Infra-Estrutura Urbana,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,5418,Projetos de Desenvolvimento Urbano Oriundos de Recursos de Desestatizações e Parcerias,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,8,Tesouro Municipal - Recursos Vinculados,,12503278,0,12503278,-12503278,0,0,0,12503278,12503278,0,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projetos,Projetos,1687,"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,2067,5000000,0,0,0,0,0,5000000,5000000,0,5000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,451,Infra-Estrutura Urbana,3022,Requalificação e promoção da ocupação dos espaços públicos,Projetos,Projetos,5409,Implantação de Estrutura Turística no Triângulo Histórico - Programa de Metas 6,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,18090264,0,0,0,0,0,18090264,18090264,0,18090264,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3005,Promoção da sustentabilidade ambiental,Projetos,Projetos,1706,Implantação e Construção de Ecopontos - Programa de Metas 28.a,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,6000000,0,0,0,0,0,6000000,6000000,0,6000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3006,Direitos da pessoa com deficiência,Projetos,Projetos,1169,Reforma e Acessibilidade em Passeios Públicos - Programa de Metas 2.c,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,8,Tesouro Municipal - Recursos Vinculados,,158467585,0,0,0,0,0,158467585,98753338,0,98753338,59714247,"31714190,86","31714190,86","14352029,5","14352029,5",2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3006,Direitos da pessoa com deficiência,Projetos,Projetos,1169,Reforma e Acessibilidade em Passeios Públicos - Programa de Metas 2.c,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,10,Alienação de Bens/Ativos,,360625004,0,0,0,0,0,360625004,360625004,0,360625004,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projetos,Projetos,1137,Pavimentação e Recapeamento de Vias - Programa de Metas 3.a,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,8,Tesouro Municipal - Recursos Vinculados,,0,"161149666,14",0,"161149666,14",0,0,"161149666,14",0,0,0,"161149666,14","130806105,44","130806105,44","66918233,27","66591678,83",2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projetos,Projetos,1137,Pavimentação e Recapeamento de Vias - Programa de Metas 3.a,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,810000000,0,"161149666,14","-161149666,14",0,0,"648850333,86","648850333,86",0,"648850333,86",0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,15,Urbanismo,452,Serviços Urbanos,3022,Requalificação e promoção da ocupação dos espaços públicos,Projetos,Projetos,5388,Construção e Implantação do Parque Minhocão - Programa de Metas 7.c,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,27000000,0,0,0,0,0,27000000,27000000,0,27000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,16,Habitação,451,Infra-Estrutura Urbana,3002,Acesso à Moradia Adequada,Projetos,Projetos,5403,Casa da Família - Programa de Metas 19.a,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,37483263,0,0,0,0,0,37483263,37483263,0,37483263,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,Projetos,Projetos,1223,"Construção de 500 unidades Habitacionais - Av. Dr. Francisco Ranieri, 681 - ALMEM",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,,5000000,0,0,0,0,0,5000000,5000000,0,5000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,Projetos,Projetos,1224,"Construção de 500 unidades Habitacionais - FASE 1 - AV. CEL SEZEFREDO FAGUNDES, ALT 13.333 - ALMEM",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,,5000000,0,0,0,0,0,5000000,5000000,0,5000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,Projetos,Projetos,1225,Construção de 500 unidades Habitacionais - TERMINAL DE CARGAS FERNÃO DIAS - ALMEM,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,,5000000,0,0,0,0,0,5000000,5000000,0,5000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,Projetos,Projetos,3014,Projetos de Habitação Oriundos de Recursos de Desestatizações e Parcerias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,34594993,0,0,0,0,0,34594993,34594993,0,34594993,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,16,Habitação,482,Habitação Urbana,3002,Acesso à Moradia Adequada,Projetos,Projetos,3014,Projetos de Habitação Oriundos de Recursos de Desestatizações e Parcerias,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,10,Alienação de Bens/Ativos,,235000000,0,0,0,0,0,235000000,235000000,0,235000000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,26,Transporte,451,Infra-Estrutura Urbana,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,3012,Projetos de Transporte Oriundos de Recursos de Desestatizações e Parcerias,44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,8,Tesouro Municipal - Recursos Vinculados,,1000,0,0,0,0,0,1000,1000,0,1000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,26,Transporte,453,Transportes Coletivos Urbanos,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,5392,Implantação de Corredores de Ônibus Novos - Programa de Metas 11.a,44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,2682000,0,0,0,0,0,2682000,2682000,0,2682000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,26,Transporte,453,Transportes Coletivos Urbanos,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,5394,"Ampliação, Reforma e Requalificação nas Áreas de Parada e Plataforma de Embarque de Faixa Exclusiva de Ônibus - Programa de Metas 11.f e 11.g",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,4500000,0,0,0,0,0,4500000,4500000,0,4500000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,26,Transporte,785,Transportes Especiais,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,1097,"Construção de Ciclovias, Ciclofaixas e Ciclorrotas - Programa de Metas 12.a",44903900,Outros Serviços de Terceiros - Pessoa Jurídica,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,39,8,Tesouro Municipal - Recursos Vinculados,,0,"36595179,9",0,"36595179,9",0,0,"36595179,9",0,0,0,"36595179,9","36595179,9","36595179,9","11723669,9","8515525,7",2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,26,Transporte,785,Transportes Especiais,3009,Melhoria da mobilidade urbana universal,Projetos,Projetos,1097,"Construção de Ciclovias, Ciclofaixas e Ciclorrotas - Programa de Metas 12.a",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,117616617,0,"36595179,9","-36595179,9",0,0,"81021437,1","16530233,64",0,"16530233,64","64491203,46","13283582,16","13283582,16",0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,7,FMD,Fundo Municipal de Desenvolvimento Social,10,Fundo Municipal de Desenvolvimento Social,27,Desporto e Lazer,813,Lazer,3015,Promoção da cidade como centro de eventos e destino turístico de referência global,Projetos,Projetos,1109,"Ampliação, Reforma e Requalificação do Autódromo de Interlagos",44905100,Obras e Instalações,4,Despesas de Capital,4,INVESTIMENTOS,90,Aplicações Diretas,51,8,Tesouro Municipal - Recursos Vinculados,,1000,0,0,0,0,0,1000,1000,0,1000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,8,FMID,Fundo Municipal do Idoso,10,Fundo Municipal do Idoso,8,Assistência Social,241,Assistência ao Idoso,3007,Garantia dos direitos da população idosa,Atividades,Atividades,2803,Manutenção e Operação dos Conselhos e Espaços Participativos Municipais,33903000,Material de Consumo,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,30,0,Tesouro Municipal,,85000,0,85000,-85000,0,0,0,85000,85000,0,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,8,FMID,Fundo Municipal do Idoso,10,Fundo Municipal do Idoso,8,Assistência Social,241,Assistência ao Idoso,3007,Garantia dos direitos da população idosa,Atividades,Atividades,2803,Manutenção e Operação dos Conselhos e Espaços Participativos Municipais,33903900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,90,Aplicações Diretas,39,0,Tesouro Municipal,,21184,0,21184,-21184,0,0,0,21184,21184,0,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,8,FMID,Fundo Municipal do Idoso,10,Fundo Municipal do Idoso,8,Assistência Social,241,Assistência ao Idoso,3007,Garantia dos direitos da população idosa,Atividades,Atividades,2813,Ações Permanentes de Promoção dos Direitos da População Idosa,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,0,Tesouro Municipal,,1900000,0,0,0,0,0,1900000,"2336267,13","436267,13",1900000,0,0,0,0,0,2001-01-15
2020-01-01,2020-12-31,2020,2020,Direta,8,FMID,Fundo Municipal do Idoso,10,Fundo Municipal do Idoso,8,Assistência Social,241,Assistência ao Idoso,3007,Garantia dos direitos da população idosa,Atividades,Atividades,2813,Ações Permanentes de Promoção dos Direitos da População Idosa,33503900,Outros Serviços de Terceiros - Pessoa Jurídica,3,Despesas Correntes,3,OUTRAS DESPESAS CORRENTES,50,Transferências a Instituições Privadas sem fins Lucrativos,39,5,Outras Fontes,,642000,0,0,0,0,0,642000,642000,0,642000,0,0,0,0,0,2001-01-15
